query_id,doc_id
bt_3702,concat_bt_3702
bt_3703,concat_bt_3703
bt_3708,concat_bt_3708
bt_3709,concat_bt_3709
bt_3713,concat_bt_3713
bt_3714,concat_bt_3714
bt_3716,concat_bt_3716
bt_3717,concat_bt_3717
bt_3718,concat_bt_3718
bt_3720,concat_bt_3720
bt_3721,concat_bt_3721
bt_3722,concat_bt_3722
bt_3723,concat_bt_3723
bt_3725,concat_bt_3725
bt_3727,concat_bt_3727
bt_3728,concat_bt_3728
bt_3729,concat_bt_3729
bt_3730,concat_bt_3730
bt_3731,concat_bt_3731
bt_3733,concat_bt_3733
bt_3735,concat_bt_3735
bt_3736,concat_bt_3736
bt_3741,concat_bt_3741
bt_3742,concat_bt_3742
bt_3746,concat_bt_3746
bt_3747,concat_bt_3747
bt_3748,concat_bt_3748
bt_3749,concat_bt_3749
bt_3750,concat_bt_3750
bt_3752,concat_bt_3752
bt_3753,concat_bt_3753
bt_3755,concat_bt_3755
bt_3757,concat_bt_3757
bt_3758,concat_bt_3758
bt_3760,concat_bt_3760
bt_3761,concat_bt_3761
bt_3762,concat_bt_3762
bt_3764,concat_bt_3764
bt_3765,concat_bt_3765
bt_3770,concat_bt_3770
bt_3775,concat_bt_3775
bt_3778,concat_bt_3778
bt_3779,concat_bt_3779
bt_3780,concat_bt_3780
bt_3781,concat_bt_3781
bt_3782,concat_bt_3782
bt_3783,concat_bt_3783
bt_3784,concat_bt_3784
bt_3785,concat_bt_3785
bt_3786,concat_bt_3786
bt_3788,concat_bt_3788
bt_3789,concat_bt_3789
bt_3790,concat_bt_3790
bt_3791,concat_bt_3791
bt_3793,concat_bt_3793
bt_3794,concat_bt_3794
bt_3795,concat_bt_3795
bt_3796,concat_bt_3796
bt_3798,concat_bt_3798
bt_3799,concat_bt_3799
bt_3800,concat_bt_3800
bt_3802,concat_bt_3802
bt_3805,concat_bt_3805
bt_3806,concat_bt_3806
bt_3807,concat_bt_3807
bt_3808,concat_bt_3808
bt_3810,concat_bt_3810
bt_3811,concat_bt_3811
bt_3812,concat_bt_3812
bt_3814,concat_bt_3814
bt_3816,concat_bt_3816
bt_3817,concat_bt_3817
bt_3818,concat_bt_3818
bt_3819,concat_bt_3819
bt_3822,concat_bt_3822
bt_3823,concat_bt_3823
bt_3824,concat_bt_3824
bt_3825,concat_bt_3825
bt_3826,concat_bt_3826
bt_3827,concat_bt_3827
bt_3828,concat_bt_3828
bt_3829,concat_bt_3829
bt_3830,concat_bt_3830
bt_3831,concat_bt_3831
bt_3832,concat_bt_3832
bt_3833,concat_bt_3833
bt_3834,concat_bt_3834
bt_3837,concat_bt_3837
bt_3839,concat_bt_3839
bt_3840,concat_bt_3840
bt_3841,concat_bt_3841
bt_3842,concat_bt_3842
bt_3843,concat_bt_3843
bt_3845,concat_bt_3845
bt_3846,concat_bt_3846
bt_3847,concat_bt_3847
bt_3849,concat_bt_3849
bt_3850,concat_bt_3850
bt_3853,concat_bt_3853
bt_3855,concat_bt_3855
bt_3856,concat_bt_3856
bt_3857,concat_bt_3857
bt_3858,concat_bt_3858
bt_3859,concat_bt_3859
bt_3860,concat_bt_3860
bt_3861,concat_bt_3861
bt_3862,concat_bt_3862
bt_3865,concat_bt_3865
bt_3869,concat_bt_3869
bt_3870,concat_bt_3870
bt_3871,concat_bt_3871
bt_3872,concat_bt_3872
bt_3873,concat_bt_3873
bt_3874,concat_bt_3874
bt_3875,concat_bt_3875
bt_3876,concat_bt_3876
bt_3881,concat_bt_3881
bt_3883,concat_bt_3883
bt_3885,concat_bt_3885
bt_3886,concat_bt_3886
bt_3889,concat_bt_3889
bt_3891,concat_bt_3891
bt_3892,concat_bt_3892
bt_3899,concat_bt_3899
bt_3900,concat_bt_3900
bt_3901,concat_bt_3901
bt_3904,concat_bt_3904
bt_3905,concat_bt_3905
bt_3906,concat_bt_3906
bt_3908,concat_bt_3908
bt_3910,concat_bt_3910
bt_3911,concat_bt_3911
bt_3912,concat_bt_3912
bt_3913,concat_bt_3913
bt_3915,concat_bt_3915
bt_3916,concat_bt_3916
bt_3917,concat_bt_3917
bt_3920,concat_bt_3920
bt_3922,concat_bt_3922
bt_3924,concat_bt_3924
bt_3925,concat_bt_3925
bt_3927,concat_bt_3927
bt_3928,concat_bt_3928
bt_3929,concat_bt_3929
bt_3932,concat_bt_3932
bt_3933,concat_bt_3933
bt_3936,concat_bt_3936
bt_3939,concat_bt_3939
bt_3940,concat_bt_3940
bt_3941,concat_bt_3941
bt_3942,concat_bt_3942
bt_3945,concat_bt_3945
bt_3946,concat_bt_3946
bt_3947,concat_bt_3947
bt_3948,concat_bt_3948
bt_3950,concat_bt_3950
bt_3951,concat_bt_3951
bt_3953,concat_bt_3953
bt_3955,concat_bt_3955
bt_3957,concat_bt_3957
bt_3959,concat_bt_3959
bt_3961,concat_bt_3961
bt_3962,concat_bt_3962
bt_3963,concat_bt_3963
bt_3964,concat_bt_3964
bt_3968,concat_bt_3968
bt_3969,concat_bt_3969
bt_3970,concat_bt_3970
bt_3974,concat_bt_3974
bt_3975,concat_bt_3975
bt_3976,concat_bt_3976
bt_3977,concat_bt_3977
bt_3978,concat_bt_3978
bt_3979,concat_bt_3979
bt_3980,concat_bt_3980
bt_3981,concat_bt_3981
bt_3985,concat_bt_3985
bt_3987,concat_bt_3987
bt_3988,concat_bt_3988
bt_3989,concat_bt_3989
bt_3991,concat_bt_3991
bt_3992,concat_bt_3992
bt_3993,concat_bt_3993
bt_3994,concat_bt_3994
bt_3995,concat_bt_3995
bt_3996,concat_bt_3996
bt_3998,concat_bt_3998
bt_3999,concat_bt_3999
bt_4000,concat_bt_4000
bt_4001,concat_bt_4001
bt_4002,concat_bt_4002
bt_4003,concat_bt_4003
bt_4006,concat_bt_4006
bt_4007,concat_bt_4007
bt_4008,concat_bt_4008
bt_4009,concat_bt_4009
bt_4010,concat_bt_4010
bt_4012,concat_bt_4012
bt_4015,concat_bt_4015
bt_4016,concat_bt_4016
bt_4017,concat_bt_4017
bt_4018,concat_bt_4018
bt_4019,concat_bt_4019
bt_4020,concat_bt_4020
bt_4023,concat_bt_4023
bt_4025,concat_bt_4025
bt_4026,concat_bt_4026
bt_4027,concat_bt_4027
bt_4029,concat_bt_4029
bt_4030,concat_bt_4030
bt_4033,concat_bt_4033
bt_4037,concat_bt_4037
bt_4038,concat_bt_4038
bt_4039,concat_bt_4039
bt_4040,concat_bt_4040
bt_4041,concat_bt_4041
bt_4042,concat_bt_4042
bt_4043,concat_bt_4043
bt_4045,concat_bt_4045
bt_4046,concat_bt_4046
bt_4047,concat_bt_4047
bt_4049,concat_bt_4049
bt_4050,concat_bt_4050
bt_4051,concat_bt_4051
bt_4052,concat_bt_4052
bt_4054,concat_bt_4054
bt_4056,concat_bt_4056
bt_4057,concat_bt_4057
bt_4059,concat_bt_4059
bt_4060,concat_bt_4060
bt_4063,concat_bt_4063
bt_4064,concat_bt_4064
bt_4066,concat_bt_4066
bt_4068,concat_bt_4068
bt_4070,concat_bt_4070
bt_4071,concat_bt_4071
bt_4072,concat_bt_4072
bt_4073,concat_bt_4073
bt_4074,concat_bt_4074
bt_4076,concat_bt_4076
bt_4082,concat_bt_4082
bt_4085,concat_bt_4085
bt_4091,concat_bt_4091
bt_4092,concat_bt_4092
bt_4093,concat_bt_4093
bt_4094,concat_bt_4094
bt_4097,concat_bt_4097
bt_4099,concat_bt_4099
bt_4103,concat_bt_4103
bt_4105,concat_bt_4105
bt_4106,concat_bt_4106
bt_4107,concat_bt_4107
bt_4108,concat_bt_4108
bt_4110,concat_bt_4110
bt_4111,concat_bt_4111
bt_4112,concat_bt_4112
bt_4113,concat_bt_4113
bt_4115,concat_bt_4115
bt_4117,concat_bt_4117
bt_4119,concat_bt_4119
bt_4121,concat_bt_4121
bt_4122,concat_bt_4122
bt_4123,concat_bt_4123
bt_4124,concat_bt_4124
bt_4126,concat_bt_4126
bt_4127,concat_bt_4127
bt_4128,concat_bt_4128
bt_4129,concat_bt_4129
bt_4130,concat_bt_4130
bt_4131,concat_bt_4131
bt_4135,concat_bt_4135
bt_4136,concat_bt_4136
bt_4137,concat_bt_4137
bt_4138,concat_bt_4138
bt_4139,concat_bt_4139
bt_4140,concat_bt_4140
bt_4142,concat_bt_4142
bt_4143,concat_bt_4143
bt_4144,concat_bt_4144
bt_4147,concat_bt_4147
bt_4148,concat_bt_4148
bt_4149,concat_bt_4149
bt_4151,concat_bt_4151
bt_4153,concat_bt_4153
bt_4157,concat_bt_4157
bt_4160,concat_bt_4160
bt_4162,concat_bt_4162
bt_4163,concat_bt_4163
bt_4165,concat_bt_4165
bt_4166,concat_bt_4166
bt_4167,concat_bt_4167
bt_4170,concat_bt_4170
bt_4171,concat_bt_4171
bt_4172,concat_bt_4172
bt_4175,concat_bt_4175
bt_4176,concat_bt_4176
bt_4177,concat_bt_4177
bt_4183,concat_bt_4183
bt_4185,concat_bt_4185
bt_4186,concat_bt_4186
bt_4187,concat_bt_4187
bt_4188,concat_bt_4188
bt_4189,concat_bt_4189
bt_4190,concat_bt_4190
bt_4191,concat_bt_4191
bt_4192,concat_bt_4192
bt_4193,concat_bt_4193
bt_4195,concat_bt_4195
bt_4198,concat_bt_4198
bt_4200,concat_bt_4200
bt_4202,concat_bt_4202
bt_4203,concat_bt_4203
bt_4204,concat_bt_4204
bt_4205,concat_bt_4205
bt_4207,concat_bt_4207
bt_4208,concat_bt_4208
bt_4209,concat_bt_4209
bt_4211,concat_bt_4211
bt_4212,concat_bt_4212
bt_4213,concat_bt_4213
bt_4215,concat_bt_4215
bt_4216,concat_bt_4216
bt_4217,concat_bt_4217
bt_4218,concat_bt_4218
bt_4219,concat_bt_4219
bt_4220,concat_bt_4220
bt_4222,concat_bt_4222
bt_4223,concat_bt_4223
bt_4224,concat_bt_4224
bt_4225,concat_bt_4225
bt_4226,concat_bt_4226
bt_4227,concat_bt_4227
bt_4230,concat_bt_4230
bt_4231,concat_bt_4231
bt_4232,concat_bt_4232
bt_4234,concat_bt_4234
bt_4239,concat_bt_4239
bt_4240,concat_bt_4240
bt_4241,concat_bt_4241
bt_4243,concat_bt_4243
bt_4245,concat_bt_4245
bt_4246,concat_bt_4246
bt_4247,concat_bt_4247
bt_4250,concat_bt_4250
bt_4251,concat_bt_4251
bt_4252,concat_bt_4252
bt_4253,concat_bt_4253
bt_4254,concat_bt_4254
bt_4256,concat_bt_4256
bt_4257,concat_bt_4257
bt_4258,concat_bt_4258
bt_4259,concat_bt_4259
bt_4260,concat_bt_4260
bt_4262,concat_bt_4262
bt_4263,concat_bt_4263
bt_4264,concat_bt_4264
bt_4265,concat_bt_4265
bt_4267,concat_bt_4267
bt_4269,concat_bt_4269
bt_4270,concat_bt_4270
bt_4274,concat_bt_4274
bt_4275,concat_bt_4275
bt_4277,concat_bt_4277
bt_4278,concat_bt_4278
bt_4279,concat_bt_4279
bt_4281,concat_bt_4281
bt_4282,concat_bt_4282
bt_4283,concat_bt_4283
bt_4284,concat_bt_4284
bt_4285,concat_bt_4285
bt_4287,concat_bt_4287
bt_4288,concat_bt_4288
bt_4290,concat_bt_4290
bt_4293,concat_bt_4293
bt_4294,concat_bt_4294
bt_4295,concat_bt_4295
bt_4296,concat_bt_4296
bt_4297,concat_bt_4297
bt_4298,concat_bt_4298
bt_4299,concat_bt_4299
bt_4303,concat_bt_4303
bt_4304,concat_bt_4304
bt_4305,concat_bt_4305
bt_4306,concat_bt_4306
bt_4307,concat_bt_4307
bt_4309,concat_bt_4309
bt_4310,concat_bt_4310
bt_4313,concat_bt_4313
bt_4315,concat_bt_4315
bt_4316,concat_bt_4316
bt_4317,concat_bt_4317
bt_4319,concat_bt_4319
bt_4320,concat_bt_4320
bt_4326,concat_bt_4326
bt_4330,concat_bt_4330
bt_4331,concat_bt_4331
bt_4332,concat_bt_4332
bt_4333,concat_bt_4333
bt_4334,concat_bt_4334
bt_4335,concat_bt_4335
bt_4336,concat_bt_4336
bt_4340,concat_bt_4340
bt_4341,concat_bt_4341
bt_4345,concat_bt_4345
bt_4347,concat_bt_4347
bt_4349,concat_bt_4349
bt_4350,concat_bt_4350
bt_4355,concat_bt_4355
bt_4356,concat_bt_4356
bt_4357,concat_bt_4357
bt_4358,concat_bt_4358
bt_4362,concat_bt_4362
bt_4364,concat_bt_4364
bt_4366,concat_bt_4366
bt_4368,concat_bt_4368
bt_4373,concat_bt_4373
bt_4374,concat_bt_4374
bt_4375,concat_bt_4375
bt_4377,concat_bt_4377
bt_4378,concat_bt_4378
bt_4379,concat_bt_4379
bt_4380,concat_bt_4380
bt_4381,concat_bt_4381
bt_4383,concat_bt_4383
bt_4388,concat_bt_4388
bt_4389,concat_bt_4389
bt_4390,concat_bt_4390
bt_4391,concat_bt_4391
bt_4392,concat_bt_4392
bt_4395,concat_bt_4395
bt_4397,concat_bt_4397
bt_4398,concat_bt_4398
bt_4399,concat_bt_4399
bt_4400,concat_bt_4400
bt_4401,concat_bt_4401
bt_4403,concat_bt_4403
bt_4404,concat_bt_4404
bt_4406,concat_bt_4406
bt_4408,concat_bt_4408
bt_4409,concat_bt_4409
bt_4411,concat_bt_4411
bt_4414,concat_bt_4414
bt_4415,concat_bt_4415
bt_4416,concat_bt_4416
bt_4418,concat_bt_4418
bt_4419,concat_bt_4419
bt_4420,concat_bt_4420
bt_4421,concat_bt_4421
bt_4422,concat_bt_4422
bt_4423,concat_bt_4423
bt_4424,concat_bt_4424
bt_4425,concat_bt_4425
bt_4426,concat_bt_4426
bt_4427,concat_bt_4427
bt_4429,concat_bt_4429
bt_4430,concat_bt_4430
bt_4433,concat_bt_4433
bt_4434,concat_bt_4434
bt_4435,concat_bt_4435
bt_4437,concat_bt_4437
bt_4439,concat_bt_4439
bt_4440,concat_bt_4440
bt_4443,concat_bt_4443
bt_4445,concat_bt_4445
bt_4446,concat_bt_4446
bt_4447,concat_bt_4447
bt_4448,concat_bt_4448
bt_4449,concat_bt_4449
bt_4450,concat_bt_4450
bt_4452,concat_bt_4452
bt_4453,concat_bt_4453
bt_4454,concat_bt_4454
bt_4456,concat_bt_4456
bt_4457,concat_bt_4457
bt_4458,concat_bt_4458
bt_4460,concat_bt_4460
bt_4461,concat_bt_4461
bt_4462,concat_bt_4462
bt_4463,concat_bt_4463
bt_4466,concat_bt_4466
bt_4468,concat_bt_4468
bt_4469,concat_bt_4469
bt_4470,concat_bt_4470
bt_4474,concat_bt_4474
bt_4475,concat_bt_4475
bt_4477,concat_bt_4477
bt_4478,concat_bt_4478
bt_4480,concat_bt_4480
bt_4481,concat_bt_4481
bt_4482,concat_bt_4482
bt_4483,concat_bt_4483
bt_4485,concat_bt_4485
bt_4486,concat_bt_4486
bt_4487,concat_bt_4487
bt_4489,concat_bt_4489
bt_4491,concat_bt_4491
bt_4493,concat_bt_4493
bt_4494,concat_bt_4494
bt_4497,concat_bt_4497
bt_4499,concat_bt_4499
bt_4500,concat_bt_4500
bt_4501,concat_bt_4501
bt_4502,concat_bt_4502
bt_4503,concat_bt_4503
bt_4504,concat_bt_4504
bt_4505,concat_bt_4505
bt_4506,concat_bt_4506
bt_4507,concat_bt_4507
bt_4508,concat_bt_4508
bt_4511,concat_bt_4511
bt_4513,concat_bt_4513
bt_4514,concat_bt_4514
bt_4518,concat_bt_4518
bt_4520,concat_bt_4520
bt_4522,concat_bt_4522
bt_4523,concat_bt_4523
bt_4525,concat_bt_4525
bt_4527,concat_bt_4527
bt_4528,concat_bt_4528
bt_4529,concat_bt_4529
bt_4530,concat_bt_4530
bt_4531,concat_bt_4531
bt_4532,concat_bt_4532
bt_4534,concat_bt_4534
bt_4535,concat_bt_4535
bt_4536,concat_bt_4536
bt_4537,concat_bt_4537
bt_4538,concat_bt_4538
bt_4539,concat_bt_4539
bt_4540,concat_bt_4540
bt_4541,concat_bt_4541
bt_4543,concat_bt_4543
bt_4544,concat_bt_4544
bt_4545,concat_bt_4545
bt_4548,concat_bt_4548
bt_4551,concat_bt_4551
bt_4552,concat_bt_4552
bt_4553,concat_bt_4553
bt_4554,concat_bt_4554
bt_4556,concat_bt_4556
bt_4558,concat_bt_4558
bt_4559,concat_bt_4559
bt_4560,concat_bt_4560
bt_4561,concat_bt_4561
bt_4563,concat_bt_4563
bt_4564,concat_bt_4564
bt_4566,concat_bt_4566
bt_4567,concat_bt_4567
bt_4568,concat_bt_4568
bt_4569,concat_bt_4569
bt_4572,concat_bt_4572
bt_4574,concat_bt_4574
bt_4578,concat_bt_4578
bt_4579,concat_bt_4579
bt_4580,concat_bt_4580
bt_4581,concat_bt_4581
bt_4583,concat_bt_4583
bt_4584,concat_bt_4584
bt_4585,concat_bt_4585
bt_4587,concat_bt_4587
bt_4589,concat_bt_4589
bt_4590,concat_bt_4590
bt_4591,concat_bt_4591
bt_4592,concat_bt_4592
bt_4594,concat_bt_4594
bt_4596,concat_bt_4596
bt_4600,concat_bt_4600
bt_4603,concat_bt_4603
bt_4604,concat_bt_4604
bt_4606,concat_bt_4606
bt_4610,concat_bt_4610
bt_4611,concat_bt_4611
bt_4624,concat_bt_4624
bt_4627,concat_bt_4627
bt_4628,concat_bt_4628
bt_4629,concat_bt_4629
bt_4630,concat_bt_4630
bt_4631,concat_bt_4631
bt_4632,concat_bt_4632
bt_4633,concat_bt_4633
bt_4634,concat_bt_4634
bt_4635,concat_bt_4635
bt_4636,concat_bt_4636
bt_4638,concat_bt_4638
bt_4639,concat_bt_4639
bt_4644,concat_bt_4644
qf_0,concat_qf_0
qf_6,concat_qf_6
qf_7,concat_qf_7
qf_9,concat_qf_9
qf_13,concat_qf_13
qf_14,concat_qf_14
qf_15,concat_qf_15
qf_16,concat_qf_16
qf_18,concat_qf_18
qf_19,concat_qf_19
qf_20,concat_qf_20
qf_23,concat_qf_23
qf_24,concat_qf_24
qf_25,concat_qf_25
qf_27,concat_qf_27
qf_28,concat_qf_28
qf_29,concat_qf_29
qf_30,concat_qf_30
qf_31,concat_qf_31
qf_32,concat_qf_32
qf_33,concat_qf_33
qf_34,concat_qf_34
qf_35,concat_qf_35
qf_36,concat_qf_36
qf_37,concat_qf_37
qf_38,concat_qf_38
qf_39,concat_qf_39
qf_41,concat_qf_41
qf_42,concat_qf_42
qf_43,concat_qf_43
qf_44,concat_qf_44
qf_45,concat_qf_45
qf_47,concat_qf_47
qf_48,concat_qf_48
qf_51,concat_qf_51
qf_52,concat_qf_52
qf_53,concat_qf_53
qf_54,concat_qf_54
qf_55,concat_qf_55
qf_56,concat_qf_56
qf_57,concat_qf_57
qf_58,concat_qf_58
qf_60,concat_qf_60
qf_62,concat_qf_62
qf_64,concat_qf_64
qf_65,concat_qf_65
qf_67,concat_qf_67
qf_69,concat_qf_69
qf_70,concat_qf_70
qf_73,concat_qf_73
qf_74,concat_qf_74
qf_75,concat_qf_75
qf_79,concat_qf_79
qf_80,concat_qf_80
qf_81,concat_qf_81
qf_82,concat_qf_82
qf_86,concat_qf_86
qf_87,concat_qf_87
qf_88,concat_qf_88
qf_91,concat_qf_91
qf_92,concat_qf_92
qf_93,concat_qf_93
qf_94,concat_qf_94
qf_95,concat_qf_95
qf_97,concat_qf_97
qf_98,concat_qf_98
qf_99,concat_qf_99
qf_100,concat_qf_100
qf_101,concat_qf_101
qf_102,concat_qf_102
qf_103,concat_qf_103
qf_105,concat_qf_105
qf_107,concat_qf_107
qf_110,concat_qf_110
qf_113,concat_qf_113
qf_114,concat_qf_114
qf_117,concat_qf_117
qf_118,concat_qf_118
qf_120,concat_qf_120
qf_121,concat_qf_121
qf_123,concat_qf_123
qf_125,concat_qf_125
qf_126,concat_qf_126
qf_128,concat_qf_128
qf_129,concat_qf_129
qf_130,concat_qf_130
qf_131,concat_qf_131
qf_133,concat_qf_133
qf_134,concat_qf_134
qf_135,concat_qf_135
qf_136,concat_qf_136
qf_138,concat_qf_138
qf_139,concat_qf_139
qf_140,concat_qf_140
qf_142,concat_qf_142
qf_145,concat_qf_145
qf_147,concat_qf_147
qf_148,concat_qf_148
qf_149,concat_qf_149
qf_150,concat_qf_150
qf_151,concat_qf_151
qf_152,concat_qf_152
qf_153,concat_qf_153
qf_154,concat_qf_154
qf_155,concat_qf_155
qf_157,concat_qf_157
qf_159,concat_qf_159
qf_161,concat_qf_161
qf_162,concat_qf_162
qf_165,concat_qf_165
qf_166,concat_qf_166
qf_167,concat_qf_167
qf_168,concat_qf_168
qf_169,concat_qf_169
qf_170,concat_qf_170
qf_171,concat_qf_171
qf_172,concat_qf_172
qf_174,concat_qf_174
qf_175,concat_qf_175
qf_176,concat_qf_176
qf_177,concat_qf_177
qf_181,concat_qf_181
qf_182,concat_qf_182
qf_185,concat_qf_185
qf_186,concat_qf_186
qf_187,concat_qf_187
qf_189,concat_qf_189
qf_190,concat_qf_190
qf_192,concat_qf_192
qf_194,concat_qf_194
qf_195,concat_qf_195
qf_196,concat_qf_196
qf_198,concat_qf_198
qf_199,concat_qf_199
qf_200,concat_qf_200
qf_201,concat_qf_201
qf_202,concat_qf_202
qf_205,concat_qf_205
qf_206,concat_qf_206
qf_207,concat_qf_207
qf_208,concat_qf_208
qf_209,concat_qf_209
qf_210,concat_qf_210
qf_211,concat_qf_211
qf_212,concat_qf_212
qf_213,concat_qf_213
qf_214,concat_qf_214
qf_215,concat_qf_215
qf_216,concat_qf_216
qf_217,concat_qf_217
qf_218,concat_qf_218
qf_219,concat_qf_219
qf_223,concat_qf_223
qf_224,concat_qf_224
qf_226,concat_qf_226
qf_227,concat_qf_227
qf_229,concat_qf_229
qf_230,concat_qf_230
qf_231,concat_qf_231
qf_232,concat_qf_232
qf_233,concat_qf_233
qf_234,concat_qf_234
qf_235,concat_qf_235
qf_237,concat_qf_237
qf_238,concat_qf_238
qf_239,concat_qf_239
qf_240,concat_qf_240
qf_241,concat_qf_241
qf_245,concat_qf_245
qf_248,concat_qf_248
qf_249,concat_qf_249
qf_250,concat_qf_250
qf_252,concat_qf_252
qf_253,concat_qf_253
qf_254,concat_qf_254
qf_255,concat_qf_255
qf_257,concat_qf_257
qf_258,concat_qf_258
qf_259,concat_qf_259
qf_260,concat_qf_260
qf_262,concat_qf_262
qf_265,concat_qf_265
qf_266,concat_qf_266
qf_267,concat_qf_267
qf_271,concat_qf_271
qf_274,concat_qf_274
qf_275,concat_qf_275
qf_276,concat_qf_276
qf_278,concat_qf_278
qf_279,concat_qf_279
qf_281,concat_qf_281
qf_283,concat_qf_283
qf_285,concat_qf_285
qf_286,concat_qf_286
qf_287,concat_qf_287
qf_289,concat_qf_289
qf_290,concat_qf_290
qf_291,concat_qf_291
qf_292,concat_qf_292
qf_294,concat_qf_294
qf_296,concat_qf_296
qf_299,concat_qf_299
qf_300,concat_qf_300
qf_302,concat_qf_302
qf_303,concat_qf_303
qf_306,concat_qf_306
qf_307,concat_qf_307
qf_308,concat_qf_308
qf_309,concat_qf_309
qf_312,concat_qf_312
qf_313,concat_qf_313
qf_314,concat_qf_314
qf_315,concat_qf_315
qf_318,concat_qf_318
qf_319,concat_qf_319
qf_322,concat_qf_322
qf_324,concat_qf_324
qf_327,concat_qf_327
qf_328,concat_qf_328
qf_330,concat_qf_330
qf_333,concat_qf_333
qf_334,concat_qf_334
qf_335,concat_qf_335
qf_336,concat_qf_336
qf_337,concat_qf_337
qf_339,concat_qf_339
qf_340,concat_qf_340
qf_342,concat_qf_342
qf_343,concat_qf_343
qf_346,concat_qf_346
qf_348,concat_qf_348
qf_351,concat_qf_351
qf_352,concat_qf_352
qf_354,concat_qf_354
qf_355,concat_qf_355
qf_356,concat_qf_356
qf_357,concat_qf_357
qf_358,concat_qf_358
qf_362,concat_qf_362
qf_363,concat_qf_363
qf_365,concat_qf_365
qf_367,concat_qf_367
qf_369,concat_qf_369
qf_371,concat_qf_371
qf_373,concat_qf_373
qf_374,concat_qf_374
qf_376,concat_qf_376
qf_377,concat_qf_377
qf_378,concat_qf_378
qf_379,concat_qf_379
qf_380,concat_qf_380
qf_381,concat_qf_381
qf_384,concat_qf_384
qf_385,concat_qf_385
qf_386,concat_qf_386
qf_388,concat_qf_388
qf_389,concat_qf_389
qf_391,concat_qf_391
qf_392,concat_qf_392
qf_394,concat_qf_394
qf_395,concat_qf_395
qf_397,concat_qf_397
qf_398,concat_qf_398
qf_399,concat_qf_399
qf_400,concat_qf_400
qf_401,concat_qf_401
qf_402,concat_qf_402
qf_403,concat_qf_403
qf_404,concat_qf_404
qf_406,concat_qf_406
qf_407,concat_qf_407
qf_408,concat_qf_408
qf_410,concat_qf_410
qf_411,concat_qf_411
qf_412,concat_qf_412
qf_413,concat_qf_413
qf_415,concat_qf_415
qf_416,concat_qf_416
qf_418,concat_qf_418
qf_419,concat_qf_419
qf_420,concat_qf_420
qf_422,concat_qf_422
qf_424,concat_qf_424
qf_426,concat_qf_426
qf_427,concat_qf_427
qf_430,concat_qf_430
qf_433,concat_qf_433
qf_434,concat_qf_434
qf_435,concat_qf_435
qf_436,concat_qf_436
qf_437,concat_qf_437
qf_438,concat_qf_438
qf_439,concat_qf_439
qf_444,concat_qf_444
qf_448,concat_qf_448
qf_449,concat_qf_449
qf_453,concat_qf_453
qf_454,concat_qf_454
qf_456,concat_qf_456
qf_458,concat_qf_458
qf_459,concat_qf_459
qf_460,concat_qf_460
qf_461,concat_qf_461
qf_464,concat_qf_464
qf_466,concat_qf_466
qf_467,concat_qf_467
qf_469,concat_qf_469
qf_470,concat_qf_470
qf_472,concat_qf_472
qf_473,concat_qf_473
qf_474,concat_qf_474
qf_476,concat_qf_476
qf_477,concat_qf_477
qf_479,concat_qf_479
qf_480,concat_qf_480
qf_481,concat_qf_481
qf_482,concat_qf_482
qf_484,concat_qf_484
qf_485,concat_qf_485
qf_488,concat_qf_488
qf_489,concat_qf_489
qf_490,concat_qf_490
qf_493,concat_qf_493
qf_499,concat_qf_499
qf_500,concat_qf_500
qf_501,concat_qf_501
qf_502,concat_qf_502
qf_503,concat_qf_503
qf_504,concat_qf_504
qf_505,concat_qf_505
qf_507,concat_qf_507
qf_508,concat_qf_508
qf_511,concat_qf_511
qf_512,concat_qf_512
qf_514,concat_qf_514
qf_516,concat_qf_516
qf_518,concat_qf_518
qf_520,concat_qf_520
qf_521,concat_qf_521
qf_522,concat_qf_522
qf_523,concat_qf_523
qf_524,concat_qf_524
qf_525,concat_qf_525
qf_526,concat_qf_526
qf_528,concat_qf_528
qf_529,concat_qf_529
qf_531,concat_qf_531
qf_532,concat_qf_532
qf_533,concat_qf_533
qf_534,concat_qf_534
qf_536,concat_qf_536
qf_537,concat_qf_537
qf_541,concat_qf_541
qf_542,concat_qf_542
qf_543,concat_qf_543
qf_544,concat_qf_544
qf_547,concat_qf_547
qf_548,concat_qf_548
qf_551,concat_qf_551
qf_552,concat_qf_552
qf_553,concat_qf_553
qf_554,concat_qf_554
qf_556,concat_qf_556
qf_560,concat_qf_560
qf_563,concat_qf_563
qf_564,concat_qf_564
qf_566,concat_qf_566
qf_568,concat_qf_568
qf_569,concat_qf_569
qf_570,concat_qf_570
qf_571,concat_qf_571
qf_572,concat_qf_572
qf_573,concat_qf_573
qf_576,concat_qf_576
qf_578,concat_qf_578
qf_579,concat_qf_579
qf_582,concat_qf_582
qf_584,concat_qf_584
qf_585,concat_qf_585
qf_588,concat_qf_588
qf_589,concat_qf_589
qf_592,concat_qf_592
qf_594,concat_qf_594
qf_595,concat_qf_595
qf_596,concat_qf_596
qf_597,concat_qf_597
qf_599,concat_qf_599
qf_600,concat_qf_600
qf_601,concat_qf_601
qf_602,concat_qf_602
qf_603,concat_qf_603
qf_605,concat_qf_605
qf_606,concat_qf_606
qf_607,concat_qf_607
qf_610,concat_qf_610
qf_611,concat_qf_611
qf_612,concat_qf_612
qf_614,concat_qf_614
qf_615,concat_qf_615
qf_616,concat_qf_616
